Date,Type,Link
2025-07-24 19:39:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354166803289300995
2025-07-23 20:49:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353882763562831874
2025-07-23 14:09:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353544319514914816
2025-07-22 13:46:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353417564493860867
2025-07-17 11:52:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7345553205717585922
2025-07-12 14:35:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7349800635828948992
2025-07-12 14:31:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7349458289748844545
2025-07-09 23:17:33,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A80784-7347863444706029569
2025-07-09 23:16:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348679939962945537
2025-07-06 00:39:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7347390448824459264
2025-07-04 22:25:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7346891582660362241
2025-07-01 18:40:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345776702335172608
2025-06-29 13:35:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7344819026944061442
2025-06-22 15:42:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341074955150770177
2025-06-21 23:53:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7342236937723793410
2025-06-20 20:10:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341495108518760448
2025-06-20 20:10:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341134299196268544
2025-06-20 20:09:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7341854581699563520
2025-06-17 19:45:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334721844723257344
2025-06-15 18:30:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7340017902378471425
2025-06-13 18:49:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7339332136597929984
2025-06-13 11:18:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7339050797080498176
2025-06-13 11:18:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338989545385783299
2025-06-12 21:19:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338709378616725505
2025-06-12 21:19:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331790126559227904
2025-06-12 21:19:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338758314450685952
2025-06-12 11:15:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338741529689116673
2025-06-10 23:28:20,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338343274904023041
2025-06-10 19:37:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338219510723715072
2025-06-09 00:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7337583908550602753
2025-05-27 18:47:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331788604635041794
2025-05-26 23:26:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331789636979105792
2025-05-23 13:09:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331397941292670977
2025-05-21 11:42:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329103605926395904
2025-05-21 11:41:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7330732012917456896
2025-05-17 14:46:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329126592016801792
2025-05-15 01:24:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7328432509682114560
2025-05-14 02:25:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7322619937317957633
2025-05-14 02:24:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328069615945687040
2025-05-14 02:24:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321633705934954496
2025-05-14 02:24:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328078208115900416
2025-05-12 17:24:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324144601731129344
2025-05-10 02:37:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324057204993482752
2025-05-09 13:05:40,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7326331953513672705
2025-05-08 11:08:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7325859481098113024
2025-05-05 15:53:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324054099178459136
2025-05-02 16:12:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323908735343431680
2025-04-27 18:59:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316138904632377344
2025-04-26 16:30:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7321732773243715584
2025-04-23 18:30:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320090107649134593
2025-04-21 20:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7310704361263837187
2025-04-21 20:35:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319902731484217344
2025-04-21 13:07:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318594503748046849
2025-04-20 04:54:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313585894601408512
2025-04-20 04:54:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313727909741924354
2025-04-19 17:31:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318745040711819264
2025-04-19 16:16:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7318472116809388033
2025-04-19 16:16:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318660636949860352
2025-04-19 16:16:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319185558952456192
2025-04-18 11:25:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318632476157923328
2025-04-16 23:03:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318378642554658820?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7318378642554658820%2C7318403666820898818%29
2025-04-13 00:43:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316839863448678401?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7316839863448678401%2C7316867974793961472%29
2025-04-13 00:43:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316839863448678401
2025-04-11 15:33:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316440896311291904
2025-04-11 11:31:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316102805356716032
2025-04-10 23:51:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316230918845657090
2025-04-09 17:06:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313218144976752641
2025-04-09 17:04:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7314107551871041536
2025-04-09 15:54:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7315758053339869184
2025-04-08 18:13:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7314993456920023042
2025-04-07 22:32:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315000398195408896
2025-04-06 01:56:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7312980517836992514
2025-04-06 01:55:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7314343675562467328
2025-04-05 01:12:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313947475772416001
2025-04-03 21:17:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313660654177898496
2025-04-03 19:12:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313257431046701059
2025-03-28 19:17:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7310669563216441345
2025-03-23 21:38:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307692968876929026
2025-03-23 02:42:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303817486091620352
2025-03-23 02:41:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309071543328772096
2025-03-14 22:39:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306418612028772353
2025-03-14 22:38:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7306351216463155201
2025-03-14 15:19:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7299880442965438464
2025-03-13 00:26:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303135268474171393
2025-03-13 00:24:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305612469245247489
2025-03-12 20:52:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305558244561760256
2025-03-11 22:31:02,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305291806747869184
2025-03-11 19:50:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7304950450527604737
2025-03-09 19:40:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7304214017571532801
2025-03-08 18:39:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303773445685747714
2025-03-07 21:32:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303772384816218113
2025-03-06 21:37:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303435979757928450
2025-03-05 22:42:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302008799987412993
2025-03-05 22:42:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303156356646060032
2025-03-04 17:51:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7289464231622557696
2025-03-04 17:51:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302702055498924033
2025-03-04 03:01:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302108021936046080
2025-03-02 20:00:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292311463728201728
2025-03-02 20:00:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301353929785675776
2025-02-28 23:52:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301353798931816449
2025-02-28 00:19:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300737924990451713
2025-02-28 00:17:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300333362408312833
2025-02-27 04:26:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300276978564124672
2025-02-25 23:22:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300193364665118721
2025-02-24 18:15:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7293703368483487744
2025-02-22 18:42:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298511011806945280
2025-02-18 21:04:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297639264941395968
2025-02-17 22:02:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297261345660424192
2025-02-17 02:15:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290737139963596800
2025-02-15 02:54:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292918537222795265
2025-02-15 02:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7289461951821189120
2025-02-14 18:30:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296172040301002753
2025-02-14 18:29:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292316595064913922
2025-02-12 19:50:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295081913772294144
2025-02-12 19:28:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295485419914203136
2025-02-12 19:28:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295204936072445953
2025-02-11 18:18:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295125651546669057
2025-02-10 23:11:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294716778985725952
2025-02-09 20:59:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288245063774543873
2025-02-08 21:25:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290775781612437504
2025-02-08 00:43:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292195203044544512
2025-02-06 00:34:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292578409719681024
2025-02-06 00:33:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292931926607253504
2025-02-05 03:22:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292572664412409856
2025-02-05 03:20:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292626472584761345
2025-02-03 21:16:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292268219946385409
2025-02-03 19:03:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292001395694518272
2025-02-01 22:51:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285353741996769282
2025-02-01 16:04:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285353147877806082
2025-01-30 18:13:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290734480837816320
2025-01-30 13:49:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290375364290203649
2025-01-30 00:26:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290474516336545792
2025-01-29 18:42:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283158138537570304
2025-01-29 18:38:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289310958080958465
2025-01-29 02:22:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290135840888958978
2025-01-28 18:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288214602167857153
2025-01-27 23:03:57,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285332209773768707
2025-01-25 16:02:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288595882483089409
2025-01-24 22:05:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288283836109537280
2025-01-24 22:04:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288290368582754304
2025-01-24 22:04:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286873404224221185
2025-01-24 22:04:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7288585858423627776
2025-01-24 21:59:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7288281069366194176
2025-01-22 19:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287681813106372608
2025-01-16 20:43:20,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285750619968094208
2025-01-16 00:31:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7284940493359104000
2025-01-16 00:30:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285382426338471936
2025-01-11 19:15:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283466376298512384
2025-01-11 15:53:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283512455371145216
2025-01-09 00:47:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282458478520987648
2025-01-08 23:17:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282563648646955009
2025-01-07 18:51:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282429171526475778
2025-01-07 14:36:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282232031013433345
2025-01-03 14:58:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7280776052786843648
2025-01-02 22:51:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280326975334879233
2024-12-31 19:37:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7279331679633072128
2024-12-31 19:37:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7278444555350241280
2024-12-31 19:35:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279639573234638848
2024-12-31 19:35:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7279541962104299520
2024-12-25 12:17:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7277370146040553474
2024-12-24 21:07:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270925016119029761
2024-12-23 19:13:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7276028948826755072
2024-12-23 19:11:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270497314065068034
2024-12-23 19:11:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7274894905318023168
2024-12-19 21:53:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270927187036241920
2024-12-19 21:52:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7275284599612563456
2024-12-17 19:38:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7274836497105588225
2024-12-17 19:09:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7269387366304227328
2024-12-16 19:19:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7274442031228243968
2024-12-14 18:00:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271628872641617922
2024-12-14 17:58:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7266825814988513280
2024-12-14 04:53:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7273075453127462914
2024-12-12 03:59:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271291256926879744
2024-12-08 21:13:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7271557331690106880
2024-12-07 06:10:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7270783902573568001
2024-12-05 17:11:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270481528906772483
2024-12-04 23:00:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7270101079378292736
2024-12-03 17:40:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269758345387933699
2024-12-03 17:39:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269381755034304513
2024-11-29 19:22:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268269155907178496
2024-11-29 19:21:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7262259409634930689
2024-11-26 19:21:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267204039723888641
2024-11-25 00:42:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7266584032614707200
2024-11-20 03:46:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264825811227074561
2024-11-20 03:45:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264758186870476800
2024-11-18 18:48:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264315664671088641
2024-11-18 18:46:07,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264277803812958209?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7264277803812958209%2C7264293697469476864%29
2024-11-14 18:28:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262847024675348482
2024-11-13 19:08:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262145409798537216
2024-11-13 13:37:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262122317449691139
2024-11-06 22:00:38,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260041594853031936
2024-11-06 17:12:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7252335139102367744
2024-10-27 15:06:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256300740925632512
2024-10-27 15:06:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256312113537658880
2024-10-21 21:37:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254236438244794368
2024-10-20 03:24:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7250139273851482112
2024-10-20 03:22:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7246151224570322944
2024-10-19 05:17:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253161707563278337
2024-10-16 22:29:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7252421798670012417
2024-10-16 20:00:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7252366169309941760
2024-10-15 02:29:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7251670223093657601
2024-10-10 15:22:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7250150022086823938
2024-10-08 01:25:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7247247665044840448
2024-10-08 01:23:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7243342858051559424
2024-10-07 04:09:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7248718650596040704
2024-10-04 16:44:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7241873349956534272
2024-10-02 19:55:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7247246124766433280
2024-09-16 21:47:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241260611819495425
2024-08-30 23:46:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235282351688163329
2024-08-26 19:58:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7232772331524251648
2024-08-06 17:21:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226055209662177281
2024-08-05 02:00:59,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7225242071702380544
2024-08-01 22:29:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222691430463406080
2024-07-31 22:45:03,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223886329506410497
2024-07-27 16:55:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221280561464496128
2024-07-27 01:02:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222695241865125888
2024-07-26 00:54:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222239873879924739
2024-07-14 01:54:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217164611114950658
2024-07-09 01:15:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216090565128437761
2024-07-07 20:51:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7215811159810088960
2024-07-07 20:50:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7215092206531944448
2024-07-03 01:05:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213551266768019457
2024-07-03 01:04:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212285831888175106
2024-07-03 01:02:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213534587451289602
2024-07-03 01:00:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7212557716139995136
2024-07-03 01:00:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213932961274941440
2024-07-03 01:00:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213608880050720768
2024-06-24 23:53:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7211143179335606273
2024-06-24 23:53:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7210280411921301504
2024-06-21 21:08:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7209693684689195008
2024-06-21 21:07:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7209250625488896000
2024-06-21 01:32:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7208841664499433473
2024-06-16 23:04:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7208091175134576640
